NO. NOTA;TANGGAL;KODE BARANG;NAMA; QTY 
991-2401-0G054;1/11/2024 7:52 AM;91799107000001;30s TR x 30s TR Print 4000 SPC BK Cabut Warna GD 4;5
991-2401-0G054;1/11/2024 7:52 AM;23200004130001;30s TR x 30s TR BS - GD Ragam Motif;5
991-2401-0G054;1/11/2024 7:52 AM;004132204290001;30/S TR X 30/S TR_BS MULTY COLOUR GD Multi Color;10
991-2401-0G054;1/11/2024 7:52 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;50
991-2401-0G054;1/11/2024 7:52 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;50
991-2401-0G054;1/11/2024 7:52 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;200
991-2401-0G054;1/11/2024 7:52 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;100
991-2401-0G054;1/11/2024 7:52 AM;23200006360001;30s TR x 30s TR BS Cabut Warna AMBAROT KEMBANG;50
991-2401-0G055;1/11/2024 8:20 AM;17200002330001;30 S TR Black White BK - GD Black & White;300
991-2401-0G055;1/11/2024 8:20 AM;004132204290001;30/S TR X 30/S TR_BS MULTY COLOUR GD Multi Color;200
991-2401-0G055;1/11/2024 8:20 AM;00300302840002;30/S TR X 30/S TR BK Atl GD Asia Dp;425
991-2401-0G055;1/11/2024 8:20 AM;89300001220001;30s TR x 45s TR+45s TTN BK - GD 5000 Exclusive;100
991-2401-0G055;1/11/2024 8:20 AM;692144104660001;30s TR+40/2 TR Kpr x 30s TR+40/2 TR Kpr BK Gd Piur;150
991-2401-0G055;1/11/2024 8:20 AM;70300702240001;30s TR x 30s TR+40/2 TR Kepyur BK Campur  GD Mika ;55
991-2401-0G055;1/11/2024 8:20 AM;69200302240001;30s TR+40/2 TR Kpr x 30s TR+40/2 TR Kpr BK Atl GD ;145
991-2401-0G055;1/11/2024 8:20 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;200
991-2401-0G055;1/11/2024 8:20 AM;38500000400001;45s TR x 55s TR BK - GD 7000 Buku;250
991-2401-0G056;1/11/2024 8:25 AM;00300700760001;30/S TR X 30/S TR BK Campur  Tidak Kemas;1
991-2401-0G057;1/12/2024 2:40 PM;00300302840002;30/S TR X 30/S TR BK Atl GD Asia Dp;0.05
991-2401-0G058;1/12/2024 2:57 PM;39800000760001;30S TR x 30S TR CW PRT BK - Tidak Kemas;0.05
991-2401-0G058;1/12/2024 2:57 PM;279128900760001;30s TR x 30s TR BK PRINTING Tidak Kemas;0.05
991-2401-0G059;1/12/2024 2:57 PM;27903207130001;30s TR x 30s TR BK Polos Klir GD ASIA MERAH PUTIH;20
991-2401-0G059;1/12/2024 2:57 PM;00301202840002;30/S TR X 30/S TR BK Eslilin GD Asia Dp;20
991-2401-0G059;1/12/2024 2:57 PM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;60
991-2401-0G060;1/12/2024 7:54 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;625
991-2401-0G060;1/12/2024 7:54 AM;64100001600001;30s TR x 45s TR BK - GD Maestro;50
991-2401-0G060;1/12/2024 7:54 AM;17300702980001;55/2 Jacquard Bs Campur  Menara Kuala Lumpur;100
991-2401-0G060;1/12/2024 7:54 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;75
991-2401-0G061;1/12/2024 7:54 AM;00301202840002;30/S TR X 30/S TR BK Eslilin GD Asia Dp;30
991-2401-0G061;1/12/2024 7:54 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;500
991-2401-0G061;1/12/2024 7:54 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;350
991-2401-0G061;1/12/2024 7:54 AM;00300302840002;30/S TR X 30/S TR BK Atl GD Asia Dp;70
991-2401-0G061;1/12/2024 7:54 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;50
991-2401-0G062;1/12/2024 7:54 AM;64100001600001;30s TR x 45s TR BK - GD Maestro;25
991-2401-0G062;1/12/2024 7:54 AM;91799107000001;30s TR x 30s TR Print 4000 SPC BK Cabut Warna GD 4;50
991-2401-0G062;1/12/2024 7:54 AM;00400002280001;30/S TR X 30/S TR_BS - GD Serumpun;50
991-2401-0G062;1/12/2024 7:54 AM;88700000500001;45s TR x 40//2 RY TWOPLY BK - GD 7000 Exclusive;50
991-2401-0G062;1/12/2024 7:54 AM;17300702980001;55/2 Jacquard Bs Campur  Menara Kuala Lumpur;25
991-2401-0G062;1/12/2024 7:54 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;7.5
991-2401-0G062;1/12/2024 7:54 AM;38500000400001;45s TR x 55s TR BK - GD 7000 Buku;50
991-2401-0G063;1/13/2024 10:57 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;100
991-2401-0G063;1/13/2024 10:57 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;200
991-2401-0G063;1/13/2024 10:57 AM;00300302840002;30/S TR X 30/S TR BK Atl GD Asia Dp;100
991-2401-0G063;1/13/2024 10:57 AM;00300704140001;30/S TR X 30/S TR BK Campur  GD Batavia;25
991-2401-0G064;1/13/2024 8:03 AM;00300302840002;30/S TR X 30/S TR BK Atl GD Asia Dp;920
991-2401-0G064;1/13/2024 8:03 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;100
991-2401-0G065;1/13/2024 8:03 AM;00400702850001;30/S TR X 30/S TR_BS Campur  Pelopor Dp;25
991-2401-0G065;1/13/2024 8:03 AM;70302900530001;30s TR x 30s TR+40/2 TR Kepyur BK Padi GD Mika Zip;5
991-2401-0G065;1/13/2024 8:03 AM;23200006360001;30s TR x 30s TR BS Cabut Warna AMBAROT KEMBANG;50
991-2401-0G065;1/13/2024 8:03 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;300
991-2401-0G065;1/13/2024 8:03 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;100
991-2401-0G065;1/13/2024 8:03 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;50
991-2401-0G065;1/13/2024 8:03 AM;00400302850001;30/S TR X 30/S TR_BS Atl Pelopor Dp;25
991-2401-0G065;1/13/2024 8:03 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;300
991-2401-0G065;1/13/2024 8:03 AM;39500704560001;30S TR x 30S TR PRT BK Campur  GD Prima Kembang;100
991-2401-0G066;1/13/2024 8:03 AM;39500704560001;30S TR x 30S TR PRT BK Campur  GD Prima Kembang;100
991-2401-0G066;1/13/2024 8:03 AM;003132204290001;30/S TR X 30/S TR BK MULTY COLOUR GD Multi Color;50
991-2401-0G066;1/13/2024 8:03 AM;91799107000001;30s TR x 30s TR Print 4000 SPC BK Cabut Warna GD 4;50
991-2401-0G066;1/13/2024 8:03 AM;27972700530001;30s TR x 30s TR BK Hitam Polos Tumpal GD Mika Zipp;25
991-2401-0G066;1/13/2024 8:03 AM;91199106610001;30s Anak CW BK Cabut Warna GD JUNIOR KEMBANG;10
991-2401-0G066;1/13/2024 8:03 AM;279122707030001;30s TR x 30s TR BK Tumpal Kembang GD ASIA POLOS TU;50
991-2401-0G066;1/13/2024 8:03 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;75
991-2401-0G066;1/13/2024 8:03 AM;279158500530001;30s TR x 30s TR BK Putih Polos Tumpal GD Mika Zipp;25
991-2401-0G066;1/13/2024 8:03 AM;00400002280001;30/S TR X 30/S TR_BS - GD Serumpun;150
991-2401-0G067;1/15/2024 7:45 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;150
991-2401-0G067;1/15/2024 7:45 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;100
991-2401-0G067;1/15/2024 7:45 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;100
991-2401-0G067;1/15/2024 7:45 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;50
991-2401-0G068;1/15/2024 7:45 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;140
991-2401-0G068;1/15/2024 7:45 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;200
991-2401-0G068;1/15/2024 7:45 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;25
991-2401-0G069;1/15/2024 8:17 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;65
991-2401-0G069;1/15/2024 8:17 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;50
991-2401-0G069;1/15/2024 8:17 AM;279122707030001;30s TR x 30s TR BK Tumpal Kembang GD ASIA POLOS TU;25
991-2401-0G069;1/15/2024 8:17 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;50
991-2401-0G069;1/15/2024 8:17 AM;27972506540001;30s TR x 30s TR BK Black Series GD Kembang;50
991-2401-0G069;1/15/2024 8:17 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;155
991-2401-0G069;1/15/2024 8:17 AM;23200006360001;30s TR x 30s TR BS Cabut Warna AMBAROT KEMBANG;25
991-2401-0G070;1/15/2024 8:17 AM;88700000500001;45s TR x 40//2 RY TWOPLY BK - GD 7000 Exclusive;25
991-2401-0G070;1/15/2024 8:17 AM;89300001220001;30s TR x 45s TR+45s TTN BK - GD 5000 Exclusive;25
991-2401-0G070;1/15/2024 8:17 AM;69200302240001;30s TR+40/2 TR Kpr x 30s TR+40/2 TR Kpr BK Atl GD ;50
991-2401-0G070;1/15/2024 8:17 AM;27900700690001;30s TR x 30s TR BK Campur  Junior Dus;25
991-2401-0G070;1/15/2024 8:17 AM;64100700550001;30s TR x 45s TR BK Campur  GD Songket;25
991-2401-0G070;1/15/2024 8:17 AM;17300702980001;55/2 Jacquard Bs Campur  Menara Kuala Lumpur;25
991-2401-0G070;1/15/2024 8:17 AM;27900005750001;30s TR x 30s TR BK - GD SAKURA;50
991-2401-0G070;1/15/2024 8:17 AM;17200002330001;30 S TR Black White BK - GD Black & White;100
991-2401-0G070;1/15/2024 8:17 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;250
991-2401-0G070;1/15/2024 8:17 AM;00300302840002;30/S TR X 30/S TR BK Atl GD Asia Dp;340
991-2401-0G070;1/15/2024 8:17 AM;00302402840005;30/S TR X 30/S TR BK Miring Lebar GD Asia Dp;50
991-2401-0G070;1/15/2024 8:17 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;100
991-2401-0G070;1/15/2024 8:17 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;300
991-2401-0G070;1/15/2024 8:17 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;100
991-2401-0G071;1/15/2024 8:17 AM;003132204290001;30/S TR X 30/S TR BK MULTY COLOUR GD Multi Color;45
991-2401-0G071;1/15/2024 8:17 AM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;55
991-2401-0G071;1/15/2024 8:17 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;50
991-2401-0G071;1/15/2024 8:17 AM;00300302840002;30/S TR X 30/S TR BK Atl GD Asia Dp;10
991-2401-0G073;1/15/2024 9:20 AM;00300304140001;30/S TR X 30/S TR BK Atl GD Batavia;25
991-2401-0G073;1/15/2024 9:20 AM;39500704560001;30S TR x 30S TR PRT BK Campur  GD Prima Kembang;50
991-2401-0G073;1/15/2024 9:20 AM;64100700550001;30s TR x 45s TR BK Campur  GD Songket;25
991-2401-0G073;1/15/2024 9:20 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;25
991-2401-0G073;1/15/2024 9:20 AM;91799107000001;30s TR x 30s TR Print 4000 SPC BK Cabut Warna GD 4;25
991-2401-0G074;1/15/2024 1:12 PM;91799107000001;30s TR x 30s TR Print 4000 SPC BK Cabut Warna GD 4;40
991-2401-0G074;1/15/2024 1:12 PM;88700000500001;45s TR x 40//2 RY TWOPLY BK - GD 7000 Exclusive;15
991-2401-0G074;1/15/2024 1:12 PM;692144104660001;30s TR+40/2 TR Kpr x 30s TR+40/2 TR Kpr BK Gd Piur;30
991-2401-0G074;1/15/2024 1:12 PM;69200302240001;30s TR+40/2 TR Kpr x 30s TR+40/2 TR Kpr BK Atl GD ;10
991-2401-0G074;1/15/2024 1:12 PM;64100700550001;30s TR x 45s TR BK Campur  GD Songket;15
991-2401-0G074;1/15/2024 1:12 PM;39500704560001;30S TR x 30S TR PRT BK Campur  GD Prima Kembang;120
991-2401-0G074;1/15/2024 1:12 PM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;120
991-2401-0G074;1/15/2024 1:12 PM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;120
991-2401-0G074;1/15/2024 1:12 PM;279122707030001;30s TR x 30s TR BK Tumpal Kembang GD ASIA POLOS TU;30
991-2401-0G074;1/15/2024 1:12 PM;23200004130001;30s TR x 30s TR BS - GD Ragam Motif;40
991-2401-0G074;1/15/2024 1:12 PM;17300702980001;55/2 Jacquard Bs Campur  Menara Kuala Lumpur;20
991-2401-0G074;1/15/2024 1:12 PM;17200002330001;30 S TR Black White BK - GD Black & White;20
991-2401-0G074;1/15/2024 1:12 PM;13100702030001;55/2 Jacquard BK Campur  GD Signature;20
991-2401-0G074;1/15/2024 1:12 PM;003132204290001;30/S TR X 30/S TR BK MULTY COLOUR GD Multi Color;80
991-2401-0G074;1/15/2024 1:12 PM;00400002280001;30/S TR X 30/S TR_BS - GD Serumpun;40
991-2401-0G075;1/16/2024 2:34 PM;39900000760001;30S TR x 30S TR CW PRT BS - Tidak Kemas;50
991-2401-0G075;1/16/2024 2:34 PM;00400300760004;30/S TR X 30/S TR_BS Campur  Tidak Kemas;50
991-2401-0G076;1/16/2024 2:34 PM;39900000760001;30S TR x 30S TR CW PRT BS - Tidak Kemas;50
991-2401-0G077;1/16/2024 8:14 AM;02100700540007;45/S TR X 45/S TR BS Campur  GD Mutiara;50
991-2401-0G077;1/16/2024 8:14 AM;38500000400001;45s TR x 55s TR BK - GD 7000 Buku;30
991-2401-0G077;1/16/2024 8:14 AM;38600000470001;45s TR x 55s TR BS - GD Berlian;30
991-2401-0G077;1/16/2024 8:14 AM;00300302840002;30/S TR X 30/S TR BK Atl GD Asia Dp;50
991-2401-0G077;1/16/2024 8:14 AM;00300304140001;30/S TR X 30/S TR BK Atl GD Batavia;50
991-2401-0G077;1/16/2024 8:14 AM;17200002330001;30 S TR Black White BK - GD Black & White;50
991-2401-0G077;1/16/2024 8:14 AM;02100700580007;45/S TR X 45/S TR BS Campur  GD Tanjir 5000;50
991-2401-0G077;1/16/2024 8:14 AM;00400702850001;30/S TR X 30/S TR_BS Campur  Pelopor Dp;50
991-2401-0G077;1/16/2024 8:14 AM;39500704560001;30S TR x 30S TR PRT BK Campur  GD Prima Kembang;100
991-2401-0G077;1/16/2024 8:14 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;50
991-2401-0G077;1/16/2024 8:14 AM;279122707030001;30s TR x 30s TR BK Tumpal Kembang GD ASIA POLOS TU;100
991-2401-0G077;1/16/2024 8:14 AM;27972506540001;30s TR x 30s TR BK Black Series GD Kembang;100
991-2401-0G077;1/16/2024 8:14 AM;64100700550001;30s TR x 45s TR BK Campur  GD Songket;70
991-2401-0G078;1/17/2024 9:32 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;15
991-2401-0G078;1/17/2024 9:32 AM;27972506540001;30s TR x 30s TR BK Black Series GD Kembang;50
991-2401-0G078;1/17/2024 9:32 AM;39500704560001;30S TR x 30S TR PRT BK Campur  GD Prima Kembang;15
991-2401-0G078;1/17/2024 9:32 AM;279158500530001;30s TR x 30s TR BK Putih Polos Tumpal GD Mika Zipp;5
991-2401-0G078;1/17/2024 9:32 AM;27972702240001;30s TR x 30s TR BK Hitam Polos Tumpal GD Mika Dupl;5
991-2401-0G079;1/17/2024 1:08 PM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;66.5
991-2401-0G079;1/17/2024 1:08 PM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;25
991-2401-0G079;1/17/2024 1:08 PM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;16
991-2401-0G080;1/17/2024 1:08 PM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;17.5
991-2401-0G080;1/17/2024 1:08 PM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;39
991-2401-0G080;1/17/2024 1:08 PM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;17.5
991-2401-0G081;1/17/2024 1:08 PM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;50
991-2401-0G081;1/17/2024 1:08 PM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;11
991-2401-0G081;1/17/2024 1:08 PM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;13
991-2401-0G082;1/17/2024 1:08 PM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;2.5
991-2401-0G082;1/17/2024 1:08 PM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;5
991-2401-0G082;1/17/2024 1:08 PM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;8.5
991-2401-0G083;1/17/2024 1:08 PM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;16
991-2401-0G083;1/17/2024 1:08 PM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;45
991-2401-0G083;1/17/2024 1:08 PM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;22
991-2401-0G084;1/17/2024 1:08 PM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;14.5
991-2401-0G084;1/17/2024 1:08 PM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;25
991-2401-0G084;1/17/2024 1:08 PM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;11.5
991-2401-0G085;1/17/2024 1:08 PM;67600000760001;30s TR x 30s TR CW PRT BS Parah - Tidak Kemas;50
991-2401-0G086;1/17/2024 1:47 PM;23273000760001;30s TR x 30s TR BS Mika Kembang Tidak Kemas;0.5
991-2401-0G086;1/17/2024 1:47 PM;39900000760001;30S TR x 30S TR CW PRT BS - Tidak Kemas;0.5
991-2401-0G087;1/17/2024 7:36 AM;69200302240001;30s TR+40/2 TR Kpr x 30s TR+40/2 TR Kpr BK Atl GD ;15
991-2401-0G087;1/17/2024 7:36 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;20
991-2401-0G087;1/17/2024 7:36 AM;39800700350001;30S TR x 30S TR CW PRT BK Campur  GD 4000 Spesial;10
991-2401-0G087;1/17/2024 7:36 AM;38500000400001;45s TR x 55s TR BK - GD 7000 Buku;10
991-2401-0G087;1/17/2024 7:36 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;20
991-2401-0G087;1/17/2024 7:36 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;10
991-2401-0G087;1/17/2024 7:36 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;20
991-2401-0G087;1/17/2024 7:36 AM;23200006360001;30s TR x 30s TR BS Cabut Warna AMBAROT KEMBANG;20
991-2401-0G088;1/17/2024 7:36 AM;27972506540001;30s TR x 30s TR BK Black Series GD Kembang;5
991-2401-0G089;1/17/2024 7:36 AM;89672206630001;55/2 TR x 40s RY + 120D BK Silky GD Ultimate Premi;25
991-2401-0G090;1/17/2024 7:36 AM;00302402840005;30/S TR X 30/S TR BK Miring Lebar GD Asia Dp;25
991-2401-0G090;1/17/2024 7:36 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;50
991-2401-0G090;1/17/2024 7:36 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;350
991-2401-0G090;1/17/2024 7:36 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;100
991-2401-0G090;1/17/2024 7:36 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;200
991-2401-0G090;1/17/2024 7:36 AM;279122707030001;30s TR x 30s TR BK Tumpal Kembang GD ASIA POLOS TU;85
991-2401-0G090;1/17/2024 7:36 AM;27972507030001;30s TR x 30s TR BK Black Series GD ASIA POLOS TUMP;45
991-2401-0G090;1/17/2024 7:36 AM;91799107000001;30s TR x 30s TR Print 4000 SPC BK Cabut Warna GD 4;10
991-2401-0G090;1/17/2024 7:36 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;5
991-2401-0G090;1/17/2024 7:36 AM;64100001600001;30s TR x 45s TR BK - GD Maestro;5
991-2401-0G090;1/17/2024 7:36 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;200
991-2401-0G090;1/17/2024 7:36 AM;00300302840002;30/S TR X 30/S TR BK Atl GD Asia Dp;125
991-2401-0G091;1/17/2024 7:36 AM;13100702030001;55/2 Jacquard BK Campur  GD Signature;25
991-2401-0G091;1/17/2024 7:36 AM;27900700690001;30s TR x 30s TR BK Campur  Junior Dus;50
991-2401-0G091;1/17/2024 7:36 AM;279122707030001;30s TR x 30s TR BK Tumpal Kembang GD ASIA POLOS TU;50
991-2401-0G091;1/17/2024 7:36 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;50
991-2401-0G091;1/17/2024 7:36 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;50
991-2401-0G091;1/17/2024 7:36 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;50
991-2401-0G091;1/17/2024 7:36 AM;70300500530001;30s TR x 30s TR+40/2 TR Kepyur BK Bitingan Besar G;20
991-2401-0G091;1/17/2024 7:36 AM;824142604710001;55/2 TR x 45s TR BK Invinity GD Invinity;2.5
991-2401-0G091;1/17/2024 7:36 AM;70302900530001;30s TR x 30s TR+40/2 TR Kepyur BK Padi GD Mika Zip;30
991-2401-0G092;1/17/2024 7:36 AM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;50
991-2401-0G092;1/17/2024 7:36 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;150
991-2401-0G092;1/17/2024 7:36 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;85
991-2401-0G092;1/17/2024 7:36 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;100
991-2401-0G093;1/17/2024 10:02 AM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;50
991-2401-0G093;1/17/2024 10:02 AM;27972106590001;30s TR x 30s TR BK CW 2 Warna GD Mika Kembang;50
991-2401-0G093;1/17/2024 10:02 AM;00300302840002;30/S TR X 30/S TR BK Atl GD Asia Dp;20
991-2401-0G093;1/17/2024 10:02 AM;23200006360001;30s TR x 30s TR BS Cabut Warna AMBAROT KEMBANG;50
991-2401-0G093;1/17/2024 10:02 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;150
991-2401-0G093;1/17/2024 10:02 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;150
991-2401-0G094;1/18/2024 12:29 PM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;10
991-2401-0G094;1/18/2024 12:29 PM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;10.5
991-2401-0G094;1/18/2024 12:29 PM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;15.5
991-2401-0G094;1/18/2024 12:29 PM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;14
991-2401-0G095;1/18/2024 12:29 PM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;17
991-2401-0G095;1/18/2024 12:29 PM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;16.5
991-2401-0G095;1/18/2024 12:29 PM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;13.5
991-2401-0G095;1/18/2024 12:29 PM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;10.5
991-2401-0G096;1/18/2024 12:29 PM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;10.5
991-2401-0G096;1/18/2024 12:29 PM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;12
991-2401-0G096;1/18/2024 12:29 PM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;11
991-2401-0G096;1/18/2024 12:29 PM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;8
991-2401-0G097;1/18/2024 12:29 PM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;7.5
991-2401-0G097;1/18/2024 12:29 PM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;14.5
991-2401-0G097;1/18/2024 12:29 PM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;14.5
991-2401-0G097;1/18/2024 12:29 PM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;10.5
991-2401-0G098;1/18/2024 12:29 PM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;12.5
991-2401-0G098;1/18/2024 12:29 PM;27900307130001;30s TR x 30s TR BK Atl GD ASIA MERAH PUTIH;17
991-2401-0G098;1/18/2024 12:29 PM;27923207140001;30s TR x 30s TR BK Black & White GD 4MOTIF BLACK &;16
991-2401-0G098;1/18/2024 12:29 PM;279132207150001;30s TR x 30s TR BK MULTY COLOUR GD 4MOTIF MULTICOL;9
991-2401-0G099;1/18/2024 12:29 PM;27937102240001;30s TR x 30s TR BK HITAM POLOS GD Mika Duplex;5
991-2401-0G099;1/18/2024 12:29 PM;26400704040001;30s TR x 30s TR Dobby BK Campur  GD Asia Prima;10
991-2401-0G100;1/18/2024 7:48 AM;27999106540001;30s TR x 30s TR BK Cabut Warna GD Kembang;120
991-2401-0G100;1/18/2024 7:48 AM;70302900530001;30s TR x 30s TR+40/2 TR Kepyur BK Padi GD Mika Zip;15
991-2401-0G100;1/18/2024 7:48 AM;70300700530001;30s TR x 30s TR+40/2 TR Kepyur BK Campur  GD Mika ;5
991-2401-0G100;1/18/2024 7:48 AM;824142604710001;55/2 TR x 45s TR BK Invinity GD Invinity;5
991-2401-0G100;1/18/2024 7:48 AM;62900302240001;30s TR x 20s RT BK Atl GD Mika Duplex;75
991-2401-0G100;1/18/2024 7:48 AM;27999104650001;30s TR x 30s TR BK Cabut Warna GD Asia Kembang;150
991-2401-0G100;1/18/2024 7:48 AM;70300500530001;30s TR x 30s TR+40/2 TR Kepyur BK Bitingan Besar G;30
991-2401-0G100;1/18/2024 7:48 AM;70371702240001;30s TR x 30s TR+40/2 TR Kepyur BK Polos Klir Mika ;25
991-2401-0G101;1/19/2024 8:58 AM;27900005750001;30s TR x 30s TR BK - GD SAKURA;50
